match_id,batting_team,bowling_team,venue,pitch_type,pitch_condition,current_score,overs_completed,wickets_out,runs_last_5_overs,overs_remaining,wickets_remaining,run_rate,season,final_score
258,RCB,SRH,Chinnaswamy Stadium,Batting Friendly,Hard,58,5,5,55,15,5,11.6,2010,270
259,KKR,MI,Wankhede Stadium,Balanced,Flat,39,9,0,71,11,10,4.33,2008,123
260,KKR,PBKS,Rajiv Gandhi Stadium,Bowling Friendly,Hard,58,7,7,23,13,3,8.29,2008,149
261,RR,MI,Arun Jaitley Stadium,Batting Friendly,Flat,57,12,7,66,8,3,4.75,2011,96
262,LSG,GT,Sawai Mansingh Stadium,Bowling Friendly,Dry,130,18,5,29,2,5,7.22,2021,154
263,RCB,SRH,Chepauk Stadium,Batting Friendly,Hard,197,16,4,65,4,6,12.31,2019,270
264,DC,GT,Sawai Mansingh Stadium,Batting Friendly,Dry,192,16,0,64,4,10,12.0,2020,270
265,MI,RR,Narendra Modi Stadium,Bowling Friendly,Hard,49,9,9,19,11,1,5.44,2021,94
266,SRH,RR,Rajiv Gandhi Stadium,Balanced,Dusty,111,17,2,50,3,8,6.53,2024,148
267,RR,MI,Chinnaswamy Stadium,Batting Friendly,Dry,50,7,1,43,13,9,7.14,2021,216
268,MI,CSK,Narendra Modi Stadium,Batting Friendly,Hard,64,11,9,49,9,1,5.82,2008,105
269,SRH,KKR,Chepauk Stadium,Bowling Friendly,Dry,64,15,1,56,5,9,4.27,2022,81
270,PBKS,GT,Narendra Modi Stadium,Bowling Friendly,Green,34,5,8,61,15,2,6.8,2008,103
271,RR,GT,Sawai Mansingh Stadium,Bowling Friendly,Dry,193,17,6,34,3,4,11.35,2009,222
272,KKR,LSG,Narendra Modi Stadium,Balanced,Dry,102,14,6,65,6,4,7.29,2009,139
273,KKR,LSG,Narendra Modi Stadium,Balanced,Dry,188,17,9,29,3,1,11.06,2015,211
274,GT,CSK,Eden Gardens,Bowling Friendly,Dry,105,16,3,64,4,7,6.56,2013,144
275,RR,GT,Eden Gardens,Batting Friendly,Flat,207,17,9,50,3,1,12.18,2015,244
276,SRH,KKR,Chinnaswamy Stadium,Balanced,Dry,160,16,9,23,4,1,10.0,2014,193
277,SRH,CSK,Wankhede Stadium,Batting Friendly,Hard,136,18,9,20,2,1,7.56,2014,138
278,RR,LSG,Wankhede Stadium,Balanced,Hard,87,17,1,71,3,9,5.12,2024,112
279,SRH,RCB,Narendra Modi Stadium,Batting Friendly,Hard,140,15,5,39,5,5,9.33,2024,202
280,LSG,MI,Narendra Modi Stadium,Balanced,Dusty,139,17,8,52,3,2,8.18,2020,171
281,DC,RCB,Rajiv Gandhi Stadium,Batting Friendly,Flat,67,10,3,26,10,7,6.7,2017,184
282,DC,PBKS,Arun Jaitley Stadium,Bowling Friendly,Dry,42,6,5,55,14,5,7.0,2013,139
283,SRH,RR,Eden Gardens,Batting Friendly,Dry,203,18,1,61,2,9,11.28,2015,242
284,RCB,KKR,Arun Jaitley Stadium,Bowling Friendly,Dusty,94,12,3,66,8,7,7.83,2010,165
285,CSK,LSG,Sawai Mansingh Stadium,Balanced,Dusty,144,17,6,51,3,4,8.47,2011,182
286,DC,SRH,Eden Gardens,Batting Friendly,Dry,148,16,6,71,4,4,9.25,2008,194
287,DC,RR,Wankhede Stadium,Balanced,Flat,53,5,9,68,15,1,10.6,2013,159
288,KKR,RR,Wankhede Stadium,Balanced,Flat,60,8,8,69,12,2,7.5,2023,137
289,RR,PBKS,Eden Gardens,Bowling Friendly,Green,29,6,2,78,14,8,4.83,2011,107
290,GT,SRH,Chepauk Stadium,Bowling Friendly,Hard,44,5,6,74,15,4,8.8,2017,153
291,DC,KKR,Sawai Mansingh Stadium,Balanced,Hard,69,7,8,34,13,2,9.86,2009,165
292,CSK,LSG,Arun Jaitley Stadium,Balanced,Dusty,96,15,3,72,5,7,6.4,2021,145
293,RR,DC,Chepauk Stadium,Balanced,Dusty,128,17,0,51,3,10,7.53,2024,161
294,CSK,KKR,Wankhede Stadium,Batting Friendly,Hard,152,19,7,24,1,3,8.0,2013,152
295,CSK,DC,Arun Jaitley Stadium,Batting Friendly,Dusty,173,15,6,38,5,4,11.53,2015,232
296,DC,MI,Wankhede Stadium,Balanced,Dry,22,5,5,45,15,5,4.4,2012,96
297,PBKS,LSG,Rajiv Gandhi Stadium,Bowling Friendly,Dry,49,6,9,71,14,1,8.17,2011,110
298,DC,CSK,Eden Gardens,Batting Friendly,Flat,71,5,6,80,15,4,14.2,2017,270
299,CSK,MI,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,26,5,9,59,15,1,5.2,2023,73
300,KKR,DC,Chinnaswamy Stadium,Bowling Friendly,Flat,147,19,7,43,1,3,7.74,2021,153
301,MI,RR,Sawai Mansingh Stadium,Batting Friendly,Hard,87,12,1,62,8,9,7.25,2020,201
302,DC,RR,Wankhede Stadium,Bowling Friendly,Dry,128,17,5,80,3,5,7.53,2015,148
303,KKR,SRH,Chepauk Stadium,Balanced,Hard,43,10,3,61,10,7,4.3,2008,102
304,KKR,LSG,Narendra Modi Stadium,Batting Friendly,Dusty,140,13,0,62,7,10,10.77,2020,270
305,CSK,RR,Eden Gardens,Batting Friendly,Green,176,17,1,35,3,9,10.35,2022,231
306,RCB,KKR,Narendra Modi Stadium,Bowling Friendly,Flat,158,18,2,59,2,8,8.78,2020,176
307,RR,MI,Eden Gardens,Balanced,Dusty,26,6,3,36,14,7,4.33,2020,115
308,MI,RR,Rajiv Gandhi Stadium,Bowling Friendly,Dry,48,5,8,40,15,2,9.6,2011,152
309,PBKS,RCB,Wankhede Stadium,Balanced,Hard,74,12,6,35,8,4,6.17,2017,127
310,RCB,DC,Chinnaswamy Stadium,Batting Friendly,Dry,55,9,1,74,11,9,6.11,2024,179
311,KKR,MI,Wankhede Stadium,Batting Friendly,Flat,67,16,1,78,4,9,4.19,2023,93
312,PBKS,RCB,Sawai Mansingh Stadium,Balanced,Green,138,12,2,18,8,8,11.5,2023,270
313,CSK,LSG,Wankhede Stadium,Balanced,Dry,90,13,1,63,7,9,6.92,2021,152
314,MI,RCB,Narendra Modi Stadium,Balanced,Flat,150,18,8,18,2,2,8.33,2010,176
315,SRH,MI,Rajiv Gandhi Stadium,Bowling Friendly,Hard,82,11,0,69,9,10,7.45,2023,164
316,MI,SRH,Eden Gardens,Balanced,Green,119,15,8,74,5,2,7.93,2011,164
317,KKR,RCB,Rajiv Gandhi Stadium,Balanced,Green,36,9,6,44,11,4,4.0,2019,90
318,MI,GT,Chepauk Stadium,Bowling Friendly,Flat,28,7,6,80,13,4,4.0,2011,64
319,KKR,MI,Wankhede Stadium,Batting Friendly,Dry,98,17,5,63,3,5,5.76,2013,116
320,PBKS,RCB,Eden Gardens,Batting Friendly,Dusty,76,5,5,23,15,5,15.2,2019,270
321,SRH,MI,Eden Gardens,Balanced,Flat,73,11,8,21,9,2,6.64,2011,129
322,DC,PBKS,Sawai Mansingh Stadium,Batting Friendly,Dry,170,17,2,66,3,8,10.0,2018,215
323,GT,DC,Wankhede Stadium,Balanced,Green,144,18,0,18,2,10,8.0,2021,174
324,GT,SRH,Eden Gardens,Bowling Friendly,Hard,25,6,3,52,14,7,4.17,2016,84
325,CSK,LSG,Eden Gardens,Bowling Friendly,Dry,38,5,9,69,15,1,7.6,2012,101
326,GT,RCB,Eden Gardens,Balanced,Hard,23,5,1,31,15,9,4.6,2011,136
327,DC,RCB,Chepauk Stadium,Balanced,Flat,102,13,7,42,7,3,7.85,2021,142
328,SRH,RCB,Sawai Mansingh Stadium,Balanced,Dry,83,11,0,66,9,10,7.55,2016,196
329,MI,LSG,Arun Jaitley Stadium,Bowling Friendly,Dusty,176,16,7,65,4,3,11.0,2014,213
330,MI,DC,Rajiv Gandhi Stadium,Balanced,Dry,78,10,7,35,10,3,7.8,2023,142
331,DC,RR,Wankhede Stadium,Batting Friendly,Green,37,6,0,64,14,10,6.17,2013,200
332,RCB,KKR,Eden Gardens,Balanced,Dry,69,11,2,65,9,8,6.27,2012,161
333,CSK,PBKS,Eden Gardens,Batting Friendly,Hard,167,19,9,24,1,1,8.79,2024,167
334,PBKS,LSG,Chepauk Stadium,Bowling Friendly,Dusty,43,5,7,52,15,3,8.6,2014,141
335,PBKS,LSG,Eden Gardens,Bowling Friendly,Hard,45,8,8,72,12,2,5.62,2010,80
336,GT,LSG,Wankhede Stadium,Bowling Friendly,Dusty,86,8,7,72,12,3,10.75,2021,179
337,MI,SRH,Rajiv Gandhi Stadium,Batting Friendly,Dry,57,5,2,59,15,8,11.4,2021,270
338,SRH,RR,Sawai Mansingh Stadium,Batting Friendly,Dry,133,10,1,57,10,9,13.3,2011,270
339,DC,CSK,Rajiv Gandhi Stadium,Balanced,Dusty,84,11,2,74,9,8,7.64,2010,178
340,GT,KKR,Eden Gardens,Balanced,Flat,58,9,8,55,11,2,6.44,2024,127
341,MI,LSG,Chepauk Stadium,Batting Friendly,Flat,42,5,3,44,15,7,8.4,2013,247
342,PBKS,MI,Narendra Modi Stadium,Bowling Friendly,Green,57,8,3,54,12,7,7.12,2015,154
343,PBKS,SRH,Eden Gardens,Balanced,Dusty,178,16,6,52,4,4,11.12,2012,215
344,LSG,KKR,Rajiv Gandhi Stadium,Balanced,Green,133,16,9,42,4,1,8.31,2024,167
345,KKR,LSG,Narendra Modi Stadium,Balanced,Hard,96,11,9,68,9,1,8.73,2022,165
346,DC,LSG,Chepauk Stadium,Balanced,Dusty,120,10,1,49,10,9,12.0,2023,270
347,PBKS,CSK,Narendra Modi Stadium,Balanced,Green,34,8,1,66,12,9,4.25,2020,120
348,GT,PBKS,Arun Jaitley Stadium,Batting Friendly,Dry,131,13,9,19,7,1,10.08,2023,188
349,RR,SRH,Wankhede Stadium,Batting Friendly,Hard,118,15,5,33,5,5,7.87,2020,175
350,MI,KKR,Narendra Modi Stadium,Batting Friendly,Dusty,117,11,1,78,9,9,10.64,2019,270
351,RR,SRH,Rajiv Gandhi Stadium,Bowling Friendly,Dry,173,16,4,35,4,6,10.81,2010,215
352,SRH,RR,Eden Gardens,Balanced,Dry,178,15,0,42,5,10,11.87,2010,263
353,RR,GT,Wankhede Stadium,Balanced,Dry,57,10,1,73,10,9,5.7,2017,146
354,SRH,KKR,Chepauk Stadium,Balanced,Flat,117,13,3,29,7,7,9.0,2023,212
355,CSK,MI,Narendra Modi Stadium,Batting Friendly,Dusty,28,5,6,37,15,4,5.6,2008,128
356,MI,LSG,Wankhede Stadium,Batting Friendly,Flat,40,5,5,46,15,5,8.0,2020,199
357,GT,LSG,Rajiv Gandhi Stadium,Batting Friendly,Dusty,51,7,2,19,13,8,7.29,2022,202
358,LSG,KKR,Arun Jaitley Stadium,Balanced,Dusty,128,11,3,27,9,7,11.64,2020,270
359,CSK,LSG,Sawai Mansingh Stadium,Batting Friendly,Dusty,125,12,4,30,8,6,10.42,2012,237
360,KKR,DC,Narendra Modi Stadium,Batting Friendly,Green,59,8,9,76,12,1,7.38,2024,130
361,GT,KKR,Chepauk Stadium,Batting Friendly,Dry,53,9,9,41,11,1,5.89,2015,104
362,PBKS,SRH,Eden Gardens,Bowling Friendly,Dusty,180,16,6,70,4,4,11.25,2010,211
363,LSG,MI,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,167,15,6,44,5,4,11.13,2021,223
364,SRH,RCB,Wankhede Stadium,Batting Friendly,Dusty,102,12,2,46,8,8,8.5,2021,218
365,LSG,KKR,Narendra Modi Stadium,Batting Friendly,Hard,131,17,1,79,3,9,7.71,2008,180
366,DC,GT,Sawai Mansingh Stadium,Balanced,Dusty,47,6,9,55,14,1,7.83,2016,116
367,KKR,PBKS,Sawai Mansingh Stadium,Balanced,Dry,91,10,8,63,10,2,9.1,2015,162
368,DC,RCB,Arun Jaitley Stadium,Batting Friendly,Green,199,19,1,52,1,9,10.47,2014,222
369,KKR,GT,Narendra Modi Stadium,Batting Friendly,Hard,96,18,1,63,2,9,5.33,2018,116
370,KKR,LSG,Sawai Mansingh Stadium,Balanced,Dry,20,5,4,63,15,6,4.0,2013,96
371,RR,SRH,Wankhede Stadium,Balanced,Green,116,14,5,23,6,5,8.29,2021,162
372,SRH,RCB,Rajiv Gandhi Stadium,Batting Friendly,Flat,81,7,1,75,13,9,11.57,2023,270
373,KKR,DC,Eden Gardens,Batting Friendly,Hard,144,15,7,73,5,3,9.6,2015,189
374,GT,LSG,Rajiv Gandhi Stadium,Balanced,Green,88,17,4,67,3,6,5.18,2011,118
375,CSK,RR,Wankhede Stadium,Bowling Friendly,Flat,43,5,8,79,15,2,8.6,2021,132
376,MI,SRH,Narendra Modi Stadium,Batting Friendly,Flat,78,19,3,28,1,7,4.11,2024,86
377,PBKS,LSG,Chinnaswamy Stadium,Balanced,Green,120,11,2,55,9,8,10.91,2021,270
378,RR,GT,Narendra Modi Stadium,Balanced,Dusty,51,10,3,40,10,7,5.1,2020,118
379,LSG,GT,Rajiv Gandhi Stadium,Balanced,Dry,89,16,2,55,4,8,5.56,2010,117
380,RR,DC,Eden Gardens,Bowling Friendly,Hard,57,12,0,19,8,10,4.75,2008,102
381,LSG,KKR,Eden Gardens,Batting Friendly,Dry,39,9,9,70,11,1,4.33,2021,83
382,PBKS,LSG,Chepauk Stadium,Bowling Friendly,Dry,129,17,8,46,3,2,7.59,2011,140
383,PBKS,LSG,Narendra Modi Stadium,Balanced,Dusty,85,9,7,78,11,3,9.44,2019,172
384,GT,SRH,Wankhede Stadium,Balanced,Green,69,14,8,27,6,2,4.93,2023,102
385,LSG,SRH,Narendra Modi Stadium,Bowling Friendly,Dusty,117,11,6,34,9,4,10.64,2019,195
386,MI,DC,Narendra Modi Stadium,Bowling Friendly,Green,45,6,9,68,14,1,7.5,2024,116
387,MI,CSK,Chinnaswamy Stadium,Balanced,Dusty,97,9,0,53,11,10,10.78,2018,270
388,RCB,GT,Wankhede Stadium,Balanced,Dry,82,15,1,65,5,9,5.47,2008,138
389,RR,DC,Arun Jaitley Stadium,Balanced,Dry,191,18,7,44,2,3,10.61,2016,221
390,LSG,MI,Chepauk Stadium,Batting Friendly,Dusty,91,13,8,42,7,2,7.0,2014,153
391,GT,MI,Rajiv Gandhi Stadium,Bowling Friendly,Green,192,19,7,29,1,3,10.11,2014,194
392,CSK,LSG,Chinnaswamy Stadium,Bowling Friendly,Green,114,12,5,23,8,5,9.5,2021,180
393,RCB,SRH,Chinnaswamy Stadium,Batting Friendly,Hard,97,17,3,32,3,7,5.71,2024,119
394,CSK,KKR,Rajiv Gandhi Stadium,Bowling Friendly,Hard,69,7,5,35,13,5,9.86,2018,174
395,RCB,GT,Rajiv Gandhi Stadium,Balanced,Flat,88,8,1,49,12,9,11.0,2011,270
396,KKR,RR,Wankhede Stadium,Batting Friendly,Green,40,9,7,76,11,3,4.44,2024,106
397,KKR,GT,Eden Gardens,Bowling Friendly,Dry,91,11,7,63,9,3,8.27,2014,149
398,KKR,PBKS,Rajiv Gandhi Stadium,Bowling Friendly,Hard,81,15,1,32,5,9,5.4,2021,110
399,SRH,LSG,Rajiv Gandhi Stadium,Balanced,Dry,64,16,9,55,4,1,4.0,2008,87
400,SRH,PBKS,Rajiv Gandhi Stadium,Balanced,Dry,171,15,5,76,5,5,11.4,2015,244
401,GT,DC,Rajiv Gandhi Stadium,Batting Friendly,Flat,87,12,8,60,8,2,7.25,2012,151
402,GT,LSG,Chinnaswamy Stadium,Balanced,Flat,54,11,7,77,9,3,4.91,2010,97
403,GT,RR,Sawai Mansingh Stadium,Balanced,Flat,53,5,8,28,15,2,10.6,2022,192
404,SRH,RR,Narendra Modi Stadium,Bowling Friendly,Dusty,26,6,8,28,14,2,4.33,2019,63
405,DC,MI,Chinnaswamy Stadium,Batting Friendly,Hard,68,11,3,21,9,7,6.18,2020,159
406,PBKS,MI,Wankhede Stadium,Batting Friendly,Flat,118,17,6,66,3,4,6.94,2016,134
407,MI,RR,Arun Jaitley Stadium,Balanced,Green,54,13,9,49,7,1,4.15,2020,87
408,SRH,PBKS,Rajiv Gandhi Stadium,Balanced,Dry,76,19,4,77,1,6,4.0,2009,90
409,KKR,MI,Arun Jaitley Stadium,Balanced,Green,142,13,1,66,7,9,10.92,2012,268
410,MI,LSG,Rajiv Gandhi Stadium,Balanced,Dry,101,14,4,69,6,6,7.21,2019,158
411,SRH,CSK,Narendra Modi Stadium,Balanced,Green,144,15,3,52,5,7,9.6,2022,203
412,RR,RCB,Wankhede Stadium,Bowling Friendly,Flat,87,9,1,22,11,9,9.67,2022,215
413,RCB,DC,Eden Gardens,Batting Friendly,Flat,75,18,0,34,2,10,4.17,2014,100
414,LSG,SRH,Narendra Modi Stadium,Batting Friendly,Dusty,60,10,9,39,10,1,6.0,2023,116
415,DC,RCB,Rajiv Gandhi Stadium,Bowling Friendly,Dry,102,13,1,59,7,9,7.85,2011,160
416,GT,KKR,Arun Jaitley Stadium,Batting Friendly,Dusty,192,17,4,53,3,6,11.29,2008,240
417,PBKS,SRH,Rajiv Gandhi Stadium,Balanced,Dry,177,16,6,18,4,4,11.06,2014,221
418,MI,GT,Wankhede Stadium,Bowling Friendly,Dry,111,13,0,50,7,10,8.54,2010,178
419,RCB,MI,Narendra Modi Stadium,Batting Friendly,Green,89,8,0,44,12,10,11.12,2018,270
420,RR,CSK,Eden Gardens,Bowling Friendly,Dry,130,19,4,37,1,6,6.84,2014,136
421,RCB,PBKS,Chinnaswamy Stadium,Bowling Friendly,Dry,124,19,3,80,1,7,6.53,2024,127
422,DC,GT,Arun Jaitley Stadium,Batting Friendly,Flat,109,18,6,18,2,4,6.06,2015,118
423,DC,SRH,Narendra Modi Stadium,Batting Friendly,Dusty,73,9,3,20,11,7,8.11,2014,203
424,SRH,MI,Eden Gardens,Bowling Friendly,Hard,91,9,9,36,11,1,10.11,2011,146
425,GT,CSK,Rajiv Gandhi Stadium,Bowling Friendly,Hard,180,17,1,24,3,9,10.59,2008,212
426,LSG,MI,Narendra Modi Stadium,Batting Friendly,Green,96,9,0,80,11,10,10.67,2008,270
427,KKR,RR,Narendra Modi Stadium,Balanced,Hard,104,19,6,65,1,4,5.47,2022,111
428,RCB,RR,Chinnaswamy Stadium,Balanced,Hard,52,7,8,54,13,2,7.43,2011,123
429,RR,KKR,Rajiv Gandhi Stadium,Batting Friendly,Dry,186,19,0,34,1,10,9.79,2013,213
430,GT,MI,Eden Gardens,Batting Friendly,Dusty,127,12,5,58,8,5,10.58,2015,229
431,RR,DC,Eden Gardens,Batting Friendly,Green,206,18,5,42,2,5,11.44,2021,247
432,SRH,PBKS,Chepauk Stadium,Batting Friendly,Green,82,9,9,76,11,1,9.11,2019,171
433,RR,RCB,Narendra Modi Stadium,Balanced,Dry,78,10,9,17,10,1,7.8,2016,136
434,PBKS,GT,Arun Jaitley Stadium,Balanced,Green,35,7,6,47,13,4,5.0,2013,108
435,RCB,LSG,Sawai Mansingh Stadium,Batting Friendly,Green,49,6,3,64,14,7,8.17,2008,219
436,GT,KKR,Sawai Mansingh Stadium,Bowling Friendly,Green,129,14,3,21,6,7,9.21,2017,179
437,MI,PBKS,Arun Jaitley Stadium,Batting Friendly,Green,118,10,6,33,10,4,11.8,2022,268
438,GT,RR,Sawai Mansingh Stadium,Balanced,Dry,29,6,1,48,14,9,4.83,2022,131
439,LSG,MI,Eden Gardens,Batting Friendly,Flat,63,5,3,57,15,7,12.6,2013,270
440,GT,RCB,Arun Jaitley Stadium,Balanced,Dusty,88,9,7,40,11,3,9.78,2015,174
441,LSG,KKR,Wankhede Stadium,Bowling Friendly,Green,26,6,2,68,14,8,4.33,2012,87
442,GT,LSG,Chinnaswamy Stadium,Bowling Friendly,Dusty,169,18,5,40,2,5,9.39,2009,183
443,RR,KKR,Sawai Mansingh Stadium,Bowling Friendly,Dry,152,15,5,29,5,5,10.13,2023,201
444,GT,PBKS,Sawai Mansingh Stadium,Batting Friendly,Dry,116,19,0,59,1,10,6.11,2010,133
445,DC,GT,Chepauk Stadium,Balanced,Dry,178,15,5,46,5,5,11.87,2020,256
446,LSG,KKR,Narendra Modi Stadium,Balanced,Green,82,12,7,23,8,3,6.83,2014,144
447,LSG,DC,Wankhede Stadium,Balanced,Hard,75,8,7,47,12,3,9.38,2011,171
448,KKR,LSG,Chepauk Stadium,Batting Friendly,Dry,59,5,1,61,15,9,11.8,2021,270
449,GT,CSK,Narendra Modi Stadium,Balanced,Green,77,17,6,60,3,4,4.53,2022,95
450,CSK,MI,Wankhede Stadium,Batting Friendly,Dusty,215,17,6,48,3,4,12.65,2010,261
451,PBKS,GT,Arun Jaitley Stadium,Batting Friendly,Hard,122,16,3,33,4,7,7.62,2020,161
452,RCB,DC,Wankhede Stadium,Batting Friendly,Flat,66,6,4,28,14,6,11.0,2016,270
453,LSG,MI,Narendra Modi Stadium,Bowling Friendly,Hard,77,15,1,39,5,9,5.13,2010,100
454,SRH,CSK,Chinnaswamy Stadium,Balanced,Hard,123,15,6,57,5,4,8.2,2013,156
455,PBKS,LSG,Chepauk Stadium,Batting Friendly,Dry,38,5,0,27,15,10,7.6,2012,253
456,SRH,GT,Wankhede Stadium,Bowling Friendly,Dry,156,19,9,72,1,1,8.21,2019,171
457,SRH,DC,Arun Jaitley Stadium,Bowling Friendly,Dry,90,15,8,21,5,2,6.0,2009,109
458,CSK,RR,Arun Jaitley Stadium,Batting Friendly,Dusty,63,5,8,47,15,2,12.6,2024,253
459,KKR,RR,Sawai Mansingh Stadium,Batting Friendly,Dusty,178,14,4,31,6,6,12.71,2008,270
460,RCB,PBKS,Sawai Mansingh Stadium,Batting Friendly,Hard,93,17,2,41,3,8,5.47,2010,134
461,KKR,SRH,Chinnaswamy Stadium,Balanced,Flat,119,11,2,19,9,8,10.82,2010,245
462,LSG,SRH,Eden Gardens,Balanced,Dusty,159,19,4,72,1,6,8.37,2020,168
463,GT,SRH,Sawai Mansingh Stadium,Batting Friendly,Dusty,151,15,2,62,5,8,10.07,2019,245
464,KKR,LSG,Chinnaswamy Stadium,Batting Friendly,Hard,183,16,7,22,4,3,11.44,2022,230
465,RR,KKR,Rajiv Gandhi Stadium,Batting Friendly,Flat,75,13,0,57,7,10,5.77,2015,144
466,MI,KKR,Chinnaswamy Stadium,Balanced,Flat,49,9,0,53,11,10,5.44,2019,150
467,DC,MI,Narendra Modi Stadium,Batting Friendly,Dusty,74,8,4,57,12,6,9.25,2011,231
468,PBKS,GT,Rajiv Gandhi Stadium,Batting Friendly,Green,75,8,3,75,12,7,9.38,2008,254
469,DC,GT,Chepauk Stadium,Balanced,Dusty,36,8,6,48,12,4,4.5,2015,89
470,MI,DC,Eden Gardens,Balanced,Dusty,89,12,5,77,8,5,7.42,2023,165
471,GT,CSK,Eden Gardens,Balanced,Dry,115,17,3,21,3,7,6.76,2021,151
472,SRH,GT,Chinnaswamy Stadium,Batting Friendly,Flat,62,5,5,66,15,5,12.4,2023,270
473,SRH,PBKS,Sawai Mansingh Stadium,Batting Friendly,Green,32,5,0,42,15,10,6.4,2010,219
474,KKR,PBKS,Wankhede Stadium,Bowling Friendly,Flat,98,9,4,44,11,6,10.89,2021,222
475,PBKS,GT,Chepauk Stadium,Bowling Friendly,Hard,119,12,6,60,8,4,9.92,2023,173
476,RCB,PBKS,Arun Jaitley Stadium,Batting Friendly,Flat,143,14,0,23,6,10,10.21,2010,257
477,SRH,LSG,Wankhede Stadium,Balanced,Flat,127,16,3,23,4,7,7.94,2017,174
478,RCB,KKR,Arun Jaitley Stadium,Batting Friendly,Flat,64,8,7,78,12,3,8.0,2014,176
479,GT,SRH,Chinnaswamy Stadium,Balanced,Green,123,12,5,28,8,5,10.25,2014,228
480,MI,PBKS,Chepauk Stadium,Bowling Friendly,Flat,101,16,1,28,4,9,6.31,2016,140
481,LSG,MI,Rajiv Gandhi Stadium,Batting Friendly,Hard,65,9,0,36,11,10,7.22,2018,213
482,GT,CSK,Wankhede Stadium,Batting Friendly,Dry,76,13,2,63,7,8,5.85,2019,143
483,SRH,LSG,Eden Gardens,Bowling Friendly,Hard,144,13,0,51,7,10,11.08,2009,258
484,RR,DC,Sawai Mansingh Stadium,Bowling Friendly,Hard,105,11,8,80,9,2,9.55,2011,150
485,CSK,PBKS,Sawai Mansingh Stadium,Batting Friendly,Green,73,9,3,27,11,7,8.11,2013,208
486,MI,SRH,Eden Gardens,Bowling Friendly,Flat,138,15,5,76,5,5,9.2,2008,187
487,PBKS,DC,Wankhede Stadium,Batting Friendly,Hard,83,7,0,74,13,10,11.86,2009,270
488,GT,PBKS,Chinnaswamy Stadium,Batting Friendly,Dry,191,19,8,23,1,2,10.05,2013,199
489,RR,RCB,Sawai Mansingh Stadium,Batting Friendly,Green,32,7,4,45,13,6,4.57,2016,117
490,RR,KKR,Chinnaswamy Stadium,Batting Friendly,Hard,88,6,6,21,14,4,14.67,2019,270
491,DC,RCB,Sawai Mansingh Stadium,Balanced,Flat,40,5,7,28,15,3,8.0,2024,138
492,SRH,DC,Rajiv Gandhi Stadium,Batting Friendly,Flat,34,5,6,48,15,4,6.8,2022,165
493,DC,SRH,Chepauk Stadium,Bowling Friendly,Dry,96,18,2,71,2,8,5.33,2010,111
494,CSK,PBKS,Wankhede Stadium,Bowling Friendly,Dry,59,7,3,73,13,7,8.43,2022,180
495,LSG,MI,Narendra Modi Stadium,Balanced,Dusty,62,6,3,26,14,7,10.33,2019,240
496,CSK,MI,Chepauk Stadium,Batting Friendly,Dry,113,16,7,25,4,3,7.06,2020,149
497,MI,RCB,Eden Gardens,Batting Friendly,Green,52,11,7,48,9,3,4.73,2014,92
498,MI,KKR,Narendra Modi Stadium,Batting Friendly,Flat,45,9,9,23,11,1,5.0,2020,84
499,MI,CSK,Chepauk Stadium,Bowling Friendly,Green,124,15,0,26,5,10,8.27,2010,184
500,RR,LSG,Sawai Mansingh Stadium,Bowling Friendly,Dusty,35,5,2,52,15,8,7.0,2018,156
501,DC,CSK,Rajiv Gandhi Stadium,Balanced,Dusty,127,15,8,51,5,2,8.47,2022,151
502,DC,SRH,Chepauk Stadium,Bowling Friendly,Dry,91,11,1,18,9,9,8.27,2008,191
503,RR,PBKS,Eden Gardens,Balanced,Green,52,5,7,76,15,3,10.4,2022,194
504,CSK,PBKS,Wankhede Stadium,Balanced,Flat,72,10,5,17,10,5,7.2,2023,153
505,MI,RCB,Sawai Mansingh Stadium,Batting Friendly,Hard,26,6,9,61,14,1,4.33,2008,75
506,KKR,RR,Chinnaswamy Stadium,Balanced,Hard,133,13,2,33,7,8,10.23,2013,234
507,RCB,KKR,Arun Jaitley Stadium,Batting Friendly,Dry,105,8,0,30,12,10,13.12,2017,270
508,PBKS,RCB,Wankhede Stadium,Bowling Friendly,Green,38,5,5,76,15,5,7.6,2011,151
509,GT,CSK,Arun Jaitley Stadium,Bowling Friendly,Green,179,17,1,67,3,9,10.53,2022,218
510,KKR,LSG,Eden Gardens,Balanced,Flat,87,11,8,77,9,2,7.91,2008,152
511,DC,LSG,Chepauk Stadium,Batting Friendly,Green,206,19,9,73,1,1,10.84,2024,206
512,PBKS,LSG,Chepauk Stadium,Bowling Friendly,Dry,126,15,5,15,5,5,8.4,2008,170
513,MI,DC,Narendra Modi Stadium,Bowling Friendly,Flat,62,13,1,41,7,9,4.77,2009,112
514,GT,DC,Rajiv Gandhi Stadium,Balanced,Green,30,5,9,22,15,1,6.0,2014,101
515,GT,RR,Narendra Modi Stadium,Bowling Friendly,Dry,49,5,6,76,15,4,9.8,2008,162
516,SRH,PBKS,Eden Gardens,Batting Friendly,Hard,96,7,8,32,13,2,13.71,2016,259
517,GT,CSK,Sawai Mansingh Stadium,Balanced,Dry,65,7,2,18,13,8,9.29,2015,248
518,RR,MI,Wankhede Stadium,Balanced,Dry,111,17,3,25,3,7,6.53,2021,133
